x,y
7.706380486586644452e+01,1.725206119021202511e+01
7.698387671929518206e+01,1.717981255007969565e+01
7.690353422612975010e+01,1.710735337090262220e+01
7.682277848296331513e+01,1.703469098932332315e+01
7.674161059161487231e+01,1.696183277095789066e+01
7.666003165910409223e+01,1.688878610991645601e+01
7.657804279762720512e+01,1.681555842832170455e+01
7.649564512453170551e+01,1.674215717582397644e+01
7.641283976229188113e+01,1.666858982911529807e+01
7.632962783848344657e+01,1.659486389144034746e+01
7.624601048575902951e+01,1.652098689210626148e+01
7.616198884182247753e+01,1.644696638598867366e+01
7.607756404940369066e+01,1.637280995303734699e+01
7.599273725623334030e+01,1.629852519777837827e+01
7.590750961501738914e+01,1.622411974881517693e+01
7.582188228341158265e+01,1.614960125832714866e+01
7.573585642399540063e+01,1.607497740156632915e+01
7.564943320424666240e+01,1.600025587635181878e+01
7.556261379651560617e+01,1.592544440256330773e+01
7.547539937799868426e+01,1.585055072163101997e+01
7.538779113071267091e+01,1.577558259602547963e+01
7.529979024146850008e+01,1.570054780874446188e+01
7.521139790184481910e+01,1.562545416279829524e+01
7.512261530816203958e+01,1.555030948069419949e+01
7.503344366145546473e+01,1.547512160391725722e+01
7.494388416744884296e+01,1.539989839241160219e+01
7.485393803652785039e+01,1.532464772405841202e+01
7.476360648371328921e+01,1.524937749415326138e+01
7.467289072863447075e+01,1.517409561488157621e+01
7.458179199550184535e+01,1.509881001479250351e+01
7.449031151308032861e+01,1.502352863827099405e+01
7.439845051466247128e+01,1.494825944500949078e+01
7.430621023804054914e+01,1.487301040947645348e+01
7.421359192547994610e+01,1.479778952038513040e+01
7.412059682369155666e+01,1.472260478016005791e+01
7.402722618380421693e+01,1.464746420440229357e+01
7.393348126133761866e+01,1.457237582135414833e+01
7.383936331617420024e+01,1.449734767136111557e+01
7.374487361253167705e+01,1.442238780633432604e+01
7.365001341893507458e+01,1.434750428921026177e+01
7.355478400818955720e+01,1.427270519341082533e+01
7.345918665735140962e+01,1.419799860230074273e+01
7.336322264770078050e+01,1.412339260864543000e+01
7.326689326471324648e+01,1.404889531406628222e+01
7.317019979803198737e+01,1.397451482849670512e+01
7.307314354143896651e+01,1.390025926963521030e+01
7.297572579282699223e+01,1.382613676239926193e+01
7.287794785417115406e+01,1.375215543837736654e+01
7.277981103150017361e+01,1.367832343528036709e+01
7.268131663486835237e+01,1.360464889639269792e+01
7.258246597832622626e+01,1.353113997002125757e+01
7.248326037989220083e+01,1.345780480894538123e+01
7.238370116152354683e+01,1.338465156986461224e+01
7.228378964908810644e+01,1.331168841284697990e+01
7.218352717233442206e+01,1.323892350077554170e+01
7.208291506486325773e+01,1.316636499879555622e+01
7.198195466409841003e+01,1.309402107375967184e+01
7.188064731125773221e+01,1.302189989367433220e+01
7.177899435132340500e+01,1.295000962714372506e+01
7.167699713301294651e+01,1.287835844281495312e+01
7.157465700874985259e+01,1.280695450882201136e+01
7.147197533463385355e+01,1.273580599222931653e+01
7.136895347041195237e+01,1.266492105847582827e+01
7.126559277944821247e+01,1.259430787081715053e+01
7.116189462869424176e+01,1.252397458976933109e+01
7.105786038865996090e+01,1.245392937255105892e+01
7.095349143338320630e+01,1.238418037252621673e+01
7.084878914040008624e+01,1.231473573864621152e+01
7.074375489071512391e+01,1.224560361489260885e+01
7.063839006877121562e+01,1.217679213971862495e+01
7.053269606241987333e+01,1.210830944549220867e+01
7.042667426289047228e+01,1.204016365793725463e+01
7.032032606476069247e+01,1.197236289557647204e+01
7.021365286592597954e+01,1.190491526917339016e+01
7.010665606756950297e+01,1.183782888117532828e+01
6.999933707413154593e+01,1.177111182515523602e+01
6.989169729327925040e+01,1.170477218525494578e+01
6.978373813587593588e+01,1.163881803562841633e+01
6.967546101595119978e+01,1.157325743988466193e+01
6.956686735066959670e+01,1.150809845053160707e+01
6.945795856030036930e+01,1.144334910841996233e+01
6.934873606818675285e+01,1.137901744218804012e+01
6.923920130071516610e+01,1.131511146770585796e+01
6.912935568728477165e+01,1.125163918752136638e+01
6.901920066027594203e+01,1.118860859030533383e+01
6.890873765501997639e+01,1.112602765029825491e+01
6.879796810976785082e+01,1.106390432675701518e+01
6.868689346565950871e+01,1.100224656340295404e+01
6.857551516669242631e+01,1.094106228786929513e+01
6.846383465969084625e+01,1.088035941115050420e+01
6.835185339427428630e+01,1.082014582705209271e+01
6.823957282282704284e+01,1.076042941164065780e+01
6.812699440046617383e+01,1.070121802269520650e+01
6.801411958501060440e+01,1.064251949915922069e+01
6.790094983694973507e+01,1.058434166059388915e+01
6.778748661941206421e+01,1.052669230663135558e+01
6.767373139813416572e+01,1.046957921643037892e+01
6.755968564142843036e+01,1.041301014813128134e+01
6.744535082015221406e+01,1.035699283831336359e+01
6.733072840767607659e+01,1.030153500145250689e+01
6.721581987985241824e+01,1.024664432938076608e+01
6.710062671498351961e+01,1.019232849074576031e+01
6.698515039379010716e+01,1.013859513047242089e+01
6.686939239937947832e+01,1.008545186922580328e+01
6.675335421721430862e+01,1.003290630287446383e+01
6.663703733508020832e+01,9.980966001955785316e+00
6.652044324305423117e+01,9.929638511142321988e+00
6.640357343347299945e+01,9.878931348709977911e+00
6.628642940090085744e+01,9.828852006006545849e+00
6.616901264209826650e+01,9.779407946923187822e+00
6.605132465598917690e+01,9.730606607365759331e+00
6.593336694362953665e+01,9.682455394728883391e+00
6.581514100817554436e+01,9.634961687371063732e+00
6.569664835485089327e+01,9.588132834091581458e+00
6.557789049091526579e+01,9.541976153608517919e+00
6.545886892563213166e+01,9.496498934038974937e+00
6.533958517023641832e+01,9.451708432381083824e+00
6.522004073790292011e+01,9.407611873996994944e+00
6.510023714371342862e+01,9.364216452098311549e+00
6.498017590462499982e+01,9.321529327233012197e+00
6.485985853943734014e+01,9.279557626774616708e+00
6.473928656876142895e+01,9.238308444412353992e+00
6.461846151498609458e+01,9.197788839644347902e+00
6.449738490224645204e+01,9.158005837271625538e+00
6.437605825639133172e+01,9.118966426894985489e+00
6.425448310495143289e+01,9.080677562413391968e+00
6.413266097710605607e+01,9.043146161524798998e+00
6.401059340365154071e+01,9.006379105228328186e+00
6.388828191696850922e+01,8.970383237329315307e+00
6.376572805098938801e+01,8.935165363946389050e+00
6.364293334116650414e+01,8.900732253020134266e+00
6.351989932443896691e+01,8.867090633824654233e+00
6.339662753920053717e+01,8.834247196480939479e+00
6.327311952526694938e+01,8.802208591473053900e+00
6.314937682384415751e+01,8.770981429165695786e+00
6.302540097749472636e+01,8.740572279325288463e+00
6.290119353010602055e+01,8.710987670642255765e+00
6.277675602685745559e+01,8.682234090256692127e+00
6.265209001418838852e+01,8.654317983285855220e+00
6.252719703976473653e+01,8.627245752354697927e+00
6.240207865244714469e+01,8.601023757128086089e+00
6.227673640225811624e+01,8.575658313846291847e+00
6.215117184034933473e+01,8.551155694863073364e+00
6.202538651896963984e+01,8.527522128185587746e+00
6.189938199143170294e+01,8.504763797017831806e+00
6.177315981207983953e+01,8.482886839306143401e+00
6.164672153625714657e+01,8.461897347288067195e+00
6.152006872027370576e+01,8.441801367042899074e+00
6.139320292137277590e+01,8.422604898046275324e+00
6.126612569769892502e+01,8.404313892726387181e+00
6.113883860826523176e+01,8.386934256023819145e+00
6.101134321292109064e+01,8.370471844953865315e+00
6.088364107231873135e+01,8.354932468172110660e+00
6.075573374788133663e+01,8.340321885542191893e+00
6.062762280177020813e+01,8.326645807707253155e+00
6.049930979685190380e+01,8.313909895664270522e+00
6.037079629666637004e+01,8.302119760340779919e+00
6.024208386539346805e+01,8.291280962175395786e+00
6.011317406782063699e+01,8.281399010700935648e+00
5.998406846931091962e+01,8.272479364131012147e+00
5.985476863576951700e+01,8.264527428949067556e+00
5.972527613361160803e+01,8.257548559501566743e+00
5.959559252972973553e+01,8.251548057593344865e+00
5.946571939146121366e+01,8.246531172086873696e+00
5.933565828655596164e+01,8.242503098504380787e+00
5.920541078314313665e+01,8.239468978633761154e+00
5.907497844969932999e+01,8.237433900136847953e+00
5.894436285501561201e+01,8.236402896161864717e+00
5.881356556816546544e+01,8.236380944959073247e+00
5.868258815847178056e+01,8.237372969499249464e+00
5.855143219547470324e+01,8.239383837096230678e+00
5.842009924889883621e+01,8.242418359032480879e+00
5.828859088862151339e+01,8.246481290188452107e+00
5.815690868463943985e+01,8.251577328674791545e+00
5.802505420703681693e+01,8.257711115469071217e+00
5.789302902595275668e+01,8.264887234054873133e+00
5.776083471154890248e+01,8.273110210065365067e+00
5.762847283397751141e+01,8.282384510929858834e+00
5.749594496334817961e+01,8.292714545524654923e+00
5.736325266969630832e+01,8.304104663826583632e+00
5.723039752295038340e+01,8.316559156570889400e+00
5.709738109290009334e+01,8.330082254912834827e+00
5.696420494916356603e+01,8.344678130092415103e+00
5.683087066115547970e+01,8.360350893103372982e+00
5.669737979805450578e+01,8.377104594365741619e+00
5.656373392877185324e+01,8.394943223402199450e+00
5.642993462191822829e+01,8.413870708518011554e+00
5.629598344577212288e+01,8.433890916485351497e+00
5.616188196824766976e+01,8.455007652230728254e+00
5.602763175686249753e+01,8.477224658526795409e+00
5.589323437870609723e+01,8.500545615687753909e+00
5.575869140040698824e+01,8.524974141269229477e+00
5.562400438810121273e+01,8.550513789771072126e+00
5.548917490740080183e+01,8.577168052345058413e+00
5.535420452336079933e+01,8.604940356506102006e+00
5.521909480044824647e+01,8.633834065847468153e+00
5.508384730250995887e+01,8.663852479760162595e+00
5.494846359274058045e+01,8.694998833156217799e+00
5.481294523365139781e+01,8.727276296196144756e+00
5.467729378703778309e+01,8.760687974020195057e+00
5.454151081394788747e+01,8.795236906484248607e+00
5.440559787465090125e+01,8.830926067899126153e+00
5.426955652860534229e+01,8.867758366774541656e+00
5.413338833442789877e+01,8.905736645566838305e+00
5.399709484986095731e+01,8.944863680431568653e+00
5.386067763174172995e+01,8.985142180979153181e+00
5.372413823597095472e+01,9.026574790035725826e+00
5.358747821748066542e+01,9.069164083407786237e+00
5.345069913020341801e+01,9.112912569650971406e+00
5.331380252704077805e+01,9.157822689843419184e+00
5.317678995983172285e+01,9.203896817363084182e+00
5.303966297932210239e+01,9.251137257669510561e+00
5.290242313513250139e+01,9.299546248089807676e+00
5.276507197572755103e+01,9.349125957609157211e+00
5.262761104838456561e+01,9.399878486665372179e+00
5.249004189916314544e+01,9.451805866947607271e+00
5.235236607287303201e+01,9.504910061200307680e+00
5.221458511304381034e+01,9.559192963030685775e+00
5.207670056189378727e+01,9.614656396720770104e+00
5.193871396029950205e+01,9.671302117043964586e+00
5.180062684776404325e+01,9.729131809086227989e+00
5.166244076238696437e+01,9.788147088071193380e+00
5.152415724083328996e+01,9.848349499190128142e+00
5.138577781830266389e+01,9.909740517436276264e+00
5.124730402849938571e+01,9.972321547443375067e+00
5.110873740360093365e+01,1.003609392332912975e+01
5.097007947422800100e+01,1.010105890854288546e+01
5.083133176941367282e+01,1.016721769571784151e+01
5.069249581657387438e+01,1.023457140652745778e+01
5.055357314147575210e+01,1.030312109154729860e+01
5.041456526820822148e+01,1.037286773012055008e+01
5.027547371915145646e+01,1.044381223022825012e+01
5.013630001494715316e+01,1.051595542836418851e+01
4.999704567446758574e+01,1.058929808941468131e+01
4.985771221478621840e+01,1.066384090654226213e+01
4.971830115114752147e+01,1.073958450107445017e+01
4.957881399693681601e+01,1.081652942239702675e+01
4.943925226365107761e+01,1.089467614785157323e+01
4.929961746086831909e+01,1.097402508263820309e+01
4.915991109621807453e+01,1.105457655972263176e+01
4.902013467535238078e+01,1.113633083974730198e+01
4.888028970191524536e+01,1.121928811094833378e+01
4.874037767751355688e+01,1.130344848907608579e+01
4.860040010168759750e+01,1.138881201732089821e+01
4.846035847188149859e+01,1.147537866624320024e+01
4.832025428341442108e+01,1.156314833370822015e+01
4.818008902945037875e+01,1.165212084482602251e+01
4.803986420096974541e+01,1.174229595189526343e+01
4.789958128673991666e+01,1.183367333435228197e+01
4.775924177328602838e+01,1.192625259872472654e+01
4.761884714486268422e+01,1.202003327858939485e+01
4.747839888342412706e+01,1.211501483453568540e+01
4.733789846859576755e+01,1.221119665413309896e+01
4.719734737764593291e+01,1.230857805190302123e+01
4.705674708545629414e+01,1.240715826929650767e+01
4.691609906449387779e+01,1.250693647467542036e+01
4.677540478478211128e+01,1.260791176329922791e+01
4.663466571387266413e+01,1.271008315731581995e+01
4.649388331681721098e+01,1.281344960575725445e+01
4.635305905613857647e+01,1.291800998454068683e+01
4.621219439180288902e+01,1.302376309647324604e+01
4.607129078119124443e+01,1.313070767126218641e+01
4.593034967907207999e+01,1.323884236552924065e+01
4.578937253757246850e+01,1.334816576283032319e+01
4.564836080615081215e+01,1.345867637367938130e+01
4.550731593156838528e+01,1.357037263557749363e+01
4.536623935786269612e+01,1.368325291304555158e+01
4.522513252631853220e+01,1.379731549766346355e+01
4.508399687544120127e+01,1.391255860811238776e+01
4.494283384092862832e+01,1.402898039022268506e+01
4.480164485564417021e+01,1.414657891702603720e+01
4.466043134958951555e+01,1.426535218881226008e+01
4.451919474987683145e+01,1.438529813319152595e+01
4.437793648070207553e+01,1.450641460516038173e+01
4.423665796331766842e+01,1.462869938717303775e+01
4.409536061600601187e+01,1.475215018921677945e+01
4.395404585405190545e+01,1.487676464889297634e+01
4.381271508971624939e+01,1.500254033150183730e+01
4.367136973220885210e+01,1.512947473013258737e+01
4.353001118766277955e+01,1.525756526575719541e+01
4.338864085910666546e+01,1.538680928733053221e+01
4.324726014643896832e+01,1.551720407189352713e+01
4.310587044640133314e+01,1.564874682468193434e+01
4.296447315255251453e+01,1.578143467923938381e+01
4.282306965524239928e+01,1.591526469753477357e+01
4.268166134158545333e+01,1.605023387008539615e+01
4.254024959543492201e+01,1.618633911608358389e+01
4.239883579735759866e+01,1.632357728352786808e+01
4.225742132460684530e+01,1.646194514936033215e+01
4.211600755109792971e+01,1.660143941960659930e+01
4.197459584738203375e+01,1.674205672952159674e+01
4.183318758062053178e+01,1.688379364373985680e+01
4.169178411456049815e+01,1.702664665642933528e+01
4.155038680950831775e+01,1.717061219145168138e+01
4.140899702230514379e+01,1.731568660252534286e+01
4.126761610630138932e+01,1.746186617339430569e+01
4.112624541133266831e+01,1.760914711800010224e+01
4.098488628369355524e+01,1.775752558066043463e+01
4.084354006611381038e+01,1.790699763625021745e+01
4.070220809773314130e+01,1.805755929038848606e+01
4.056089171407739968e+01,1.820920647962852001e+01
4.041959224703293785e+01,1.836193507165449290e+01
4.027831102482313241e+01,1.851574086548039588e+01
4.013704937198388478e+01,1.867061959165471308e+01
3.999580860933903637e+01,1.882656691246950231e+01
3.985459005397736831e+01,1.898357842217269109e+01
3.971339501922740567e+01,1.914164964718696638e+01
3.957222481463433894e+01,1.930077604633104826e+01
3.943108074593575907e+01,1.946095301104665865e+01
3.928996411503906216e+01,1.962217586562848481e+01
3.914887621999647394e+01,1.978443986746061256e+01
3.900781835498267469e+01,1.994774020725531471e+01
3.886679181027101748e+01,2.011207200929734995e+01
3.872579787221100389e+01,2.027743033169147679e+01
3.858483782320407585e+01,2.044381016661617068e+01
2.000000000000000000e+01,2.000000000000000000e+01
